# BUSCO version is: 5.8.2 
# The lineage dataset is: diptera_odb12 (Creation date: 2025-04-11, number of genomes: 76, number of BUSCOs: 5067)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
314202at7147	Complete	OZ038372.1	10047141	10015636	-	2344.5	1267
314566at7147	Fragmented	OZ038375.1	64049071	64048261	-	230.1	180
314575at7147	Fragmented	OZ038371.1	225319617	225319793	+	90.6	63
314587at7147	Complete	OZ038371.1	5828746	5842475	+	878.2	453
314745at7147	Complete	OZ038371.1	187624788	187646962	+	822.2	396
314920at7147	Complete	OZ038372.1	145155364	145102130	-	518.4	570
314998at7147	Complete	OZ038372.1	140750804	140752228	+	762.9	469
315085at7147	Complete	OZ038375.1	31464196	31462976	-	640.4	426
315138at7147	Complete	OZ038372.1	10418052	10505522	+	458.2	316
315235at7147	Complete	OZ038375.1	100762523	100744136	-	660.6	561
315280at7147	Complete	OZ038375.1	34816285	34813510	-	1340.0	718
315296at7147	Complete	OZ038371.1	130063464	130039857	-	934.7	435
315299at7147	Complete	OZ038374.1	7131465	7125926	-	723.7	388
315304at7147	Complete	OZ038372.1	121316242	121314654	-	686.3	496
315365at7147	Duplicated	OZ038372.1	34305459	34306898	+	841.1	421
315365at7147	Duplicated	OZ038373.1	114873896	114875326	+	841.1	421
315452at7147	Complete	OZ038371.1	208461069	208461803	+	398.6	220
315460at7147	Complete	OZ038372.1	20926887	20926265	-	279.9	169
315468at7147	Complete	OZ038372.1	22215409	22195846	-	1222.2	1073
315597at7147	Complete	OZ038371.1	44106448	44104462	-	644.0	503
315625at7147	Complete	OZ038372.1	135315172	135331533	+	864.5	560
315708at7147	Complete	OZ038373.1	12951685	12953622	+	985.2	533
315835at7147	Complete	OZ038374.1	33799605	33797197	-	451.5	661
315852at7147	Complete	OZ038371.1	160375895	160375104	-	410.9	211
315858at7147	Complete	OZ038372.1	13599229	13593464	-	416.0	304
315861at7147	Complete	OZ038372.1	152448922	152450116	+	325.1	244
316051at7147	Complete	OZ038374.1	108287440	108279928	-	423.8	242
316064at7147	Complete	OZ038375.1	30989553	30980982	-	430.1	265
316175at7147	Complete	OZ038372.1	132308445	132285817	-	808.5	503
316390at7147	Complete	OZ038373.1	1026055	1013094	-	733.9	600
316446at7147	Complete	OZ038371.1	101873854	101739780	-	2237.2	1220
316547at7147	Complete	OZ038374.1	5577171	5568804	-	504.9	329
316570at7147	Complete	OZ038373.1	132709518	132711077	+	813.2	514
316673at7147	Complete	OZ038374.1	11119121	11159373	+	1441.2	944
316714at7147	Complete	OZ038371.1	203459352	203451110	-	475.2	339
316725at7147	Complete	OZ038374.1	140830863	140830167	-	310.9	206
316818at7147	Complete	OZ038373.1	90886184	90783435	-	1869.1	986
316860at7147	Complete	OZ038372.1	60547739	60556743	+	706.3	523
316862at7147	Complete	OZ038373.1	154083316	154084321	+	377.4	305
316900at7147	Complete	OZ038372.1	6280506	6279038	-	372.2	365
316979at7147	Complete	OZ038375.1	5402243	5414277	+	873.3	673
316991at7147	Complete	OZ038371.1	5159257	5157629	-	707.3	481
317059at7147	Complete	OZ038372.1	20215768	20223771	+	198.3	161
317118at7147	Complete	OZ038374.1	1862710	1861018	-	791.7	456
317137at7147	Complete	OZ038376.1	5449414	5381517	-	458.7	234
317138at7147	Complete	OZ038375.1	111994885	111971753	-	727.4	496
317194at7147	Complete	OZ038372.1	149805212	149804759	-	149.2	71
317239at7147	Complete	OZ038372.1	156830582	156835819	+	774.4	645
317266at7147	Complete	OZ038375.1	89627798	89629255	+	568.2	339
317369at7147	Complete	OZ038375.1	11521394	11526040	+	337.2	240
317413at7147	Missing
317464at7147	Complete	OZ038373.1	73506306	73510448	+	774.7	481
317481at7147	Complete	OZ038373.1	122137737	122123779	-	574.1	381
317484at7147	Complete	OZ038375.1	2040446	2073860	+	436.1	265
317550at7147	Complete	OZ038372.1	10740193	10744338	+	680.3	436
317570at7147	Complete	OZ038373.1	78487444	78487976	+	229.3	138
317831at7147	Complete	OZ038373.1	129142908	129158030	+	1321.1	1178
318146at7147	Complete	OZ038372.1	113668117	113690713	+	760.8	373
318210at7147	Fragmented	OZ038375.1	103128253	103128731	+	168.1	102
318213at7147	Complete	OZ038375.1	27452131	27454491	+	729.0	518
318238at7147	Complete	OZ038374.1	119851943	119850961	-	447.8	285
318245at7147	Complete	OZ038373.1	139712873	139698070	-	406.5	404
318260at7147	Complete	OZ038373.1	148039390	148038290	-	503.1	356
318410at7147	Missing
318425at7147	Complete	OZ038371.1	135362864	135362049	-	430.6	231
318442at7147	Complete	OZ038371.1	148512216	148583100	+	219.8	110
318454at7147	Complete	OZ038373.1	26408019	26411277	+	236.4	169
318481at7147	Complete	OZ038374.1	157457	159710	+	430.8	374
318596at7147	Complete	OZ038373.1	89299101	89405609	+	1418.3	777
318732at7147	Complete	OZ038371.1	165204089	165203076	-	502.3	295
318874at7147	Complete	OZ038376.1	12765011	12766637	+	429.9	376
318883at7147	Complete	OZ038374.1	134183491	134173127	-	478.5	279
318996at7147	Complete	OZ038373.1	128599761	128614444	+	1779.4	934
318998at7147	Missing
319005at7147	Duplicated	OZ038375.1	619200	618706	-	210.6	114
319005at7147	Duplicated	OZ038374.1	20120269	20120598	+	186.4	114
319005at7147	Duplicated	OZ038376.1	11760101	11760406	+	186.2	114
319005at7147	Duplicated	OZ038371.1	215898873	215899193	+	182.8	113
319031at7147	Complete	OZ038373.1	19521896	19526388	+	359.4	536
319170at7147	Complete	OZ038375.1	33375196	33374615	-	262.9	156
319234at7147	Complete	OZ038372.1	161766859	161770284	+	815.9	582
319488at7147	Complete	OZ038375.1	112274074	112268671	-	561.3	289
319697at7147	Complete	OZ038371.1	188363280	188390299	+	1933.2	1567
319751at7147	Complete	OZ038373.1	121841240	121869844	+	1460.8	1288
320147at7147	Complete	OZ038372.1	161428911	161530246	+	884.0	426
320262at7147	Complete	OZ038375.1	116951673	116952239	+	227.2	168
320376at7147	Complete	OZ038371.1	139386527	139400301	+	997.7	538
320425at7147	Complete	OZ038374.1	4203410	4206853	+	463.8	362
320463at7147	Complete	OZ038374.1	5335000	5331108	-	1167.2	708
320558at7147	Complete	OZ038371.1	181677097	181668005	-	549.3	281
320612at7147	Complete	OZ038371.1	72289953	72600777	+	962.6	541
320655at7147	Complete	OZ038371.1	22062122	22063232	+	436.9	255
320658at7147	Complete	OZ038372.1	122995015	122987577	-	896.8	940
320959at7147	Complete	OZ038371.1	9954093	9932708	-	841.3	417
321048at7147	Complete	OZ038371.1	189554779	189554060	-	251.6	130
321070at7147	Complete	OZ038372.1	19861985	19925883	+	2890.5	1561
321152at7147	Complete	OZ038373.1	153292281	153300136	+	1253.5	1026
321224at7147	Complete	OZ038372.1	123893869	123889906	-	666.7	494
321389at7147	Complete	OZ038375.1	11488297	11489527	+	428.5	249
321465at7147	Complete	OZ038372.1	26428627	26420061	-	556.5	447
321835at7147	Complete	OZ038376.1	19234853	19234206	-	234.3	171
322025at7147	Complete	OZ038372.1	149848547	149847079	-	599.6	371
322179at7147	Complete	OZ038371.1	142121083	142110035	-	956.1	638
322272at7147	Fragmented	OZ038376.1	23426114	23431256	+	976.8	877
322306at7147	Complete	OZ038373.1	143051337	143044881	-	1080.2	684
322321at7147	Complete	OZ038371.1	214141776	214133184	-	458.9	426
322366at7147	Complete	OZ038371.1	187274288	187275407	+	447.5	282
322474at7147	Complete	OZ038371.1	98102482	98169778	+	294.5	287
322552at7147	Complete	OZ038376.1	19267640	19274463	+	298.8	196
322577at7147	Fragmented	OZ038374.1	25140876	25140337	-	179.8	178
322591at7147	Complete	OZ038373.1	4805185	4799969	-	654.4	630
322611at7147	Complete	OZ038372.1	146327008	146175295	-	1672.1	961
322639at7147	Fragmented	OZ038375.1	103462879	103461848	-	149.4	79
322647at7147	Complete	OZ038374.1	15781455	15783160	+	527.0	529
322677at7147	Complete	OZ038375.1	20127483	20129240	+	244.9	124
322797at7147	Complete	OZ038374.1	16016712	16017946	+	364.0	219
322865at7147	Missing
322876at7147	Complete	OZ038371.1	2062257	2053223	-	321.1	280
323057at7147	Complete	OZ038371.1	217661250	217684067	+	1461.9	855
323186at7147	Complete	OZ038371.1	34158011	34152247	-	463.5	374
323291at7147	Complete	OZ038371.1	6370422	6264256	-	2314.9	1313
323400at7147	Complete	OZ038372.1	152327164	152361428	+	1488.8	692
323507at7147	Complete	OZ038374.1	131165279	131212795	+	531.0	337
323543at7147	Complete	OZ038371.1	23344893	23395905	+	786.8	625
323574at7147	Complete	OZ038371.1	127837312	127889558	+	298.5	163
323595at7147	Complete	OZ038374.1	140227520	140216805	-	382.3	284
323607at7147	Complete	OZ038376.1	12724310	12725172	+	350.4	226
323631at7147	Complete	OZ038371.1	50906949	50905400	-	680.7	424
323705at7147	Complete	OZ038375.1	21672486	21615612	-	744.9	488
323798at7147	Complete	OZ038373.1	12472698	12473991	+	543.4	395
323908at7147	Complete	OZ038371.1	60545750	60544596	-	456.3	261
323919at7147	Complete	OZ038372.1	52007332	52054237	+	359.8	279
324287at7147	Complete	OZ038371.1	18525992	18517730	-	650.1	358
324327at7147	Complete	OZ038371.1	146838960	146858475	+	354.9	185
324452at7147	Complete	OZ038374.1	100186857	100183844	-	849.6	529
324493at7147	Complete	OZ038375.1	11305548	11292742	-	797.6	581
324612at7147	Complete	OZ038371.1	62940826	62957405	+	1066.4	701
324790at7147	Complete	OZ038372.1	160388590	160385351	-	1094.8	706
325191at7147	Complete	OZ038371.1	122922202	123046259	+	379.8	228
325193at7147	Complete	OZ038376.1	25457789	25464311	+	614.3	388
325325at7147	Complete	OZ038374.1	11808339	11810350	+	356.9	411
325336at7147	Complete	OZ038371.1	5197471	5198255	+	466.5	236
325416at7147	Complete	OZ038375.1	116077137	116083388	+	502.0	261
325495at7147	Complete	OZ038374.1	138606176	138598447	-	501.7	310
325652at7147	Complete	OZ038373.1	120706111	120757460	+	677.3	466
325730at7147	Complete	OZ038373.1	84093276	83921743	-	673.1	402
325776at7147	Complete	OZ038371.1	205840225	205841114	+	372.5	224
325909at7147	Complete	OZ038371.1	209628273	209629580	+	319.5	200
325919at7147	Complete	OZ038372.1	148587543	148550785	-	1082.6	814
325959at7147	Complete	OZ038373.1	37185979	37077281	-	339.6	231
326071at7147	Complete	OZ038372.1	127176259	127187426	+	293.5	193
326289at7147	Complete	OZ038375.1	4877672	4886815	+	647.9	351
326304at7147	Complete	OZ038375.1	54486020	54423664	-	865.7	517
326427at7147	Complete	OZ038374.1	125917108	125936051	+	1200.1	764
326706at7147	Complete	OZ038371.1	195241574	195242653	+	469.1	342
326721at7147	Complete	OZ038372.1	150256195	150392431	+	1165.1	590
326743at7147	Complete	OZ038374.1	117632427	117619897	-	1082.2	764
326977at7147	Missing
327028at7147	Fragmented	OZ038373.1	98008194	98009465	+	249.9	144
327080at7147	Complete	OZ038374.1	103239198	103192663	-	752.2	455
327139at7147	Complete	OZ038371.1	8593759	8581783	-	927.2	550
327274at7147	Complete	OZ038372.1	6232470	6219634	-	1454.2	749
327406at7147	Complete	OZ038371.1	171908720	171892767	-	1919.3	1157
327612at7147	Fragmented	OZ038372.1	107655105	107618773	-	655.3	325
327637at7147	Complete	OZ038371.1	2062739	2070328	+	862.9	538
327727at7147	Complete	OZ038371.1	111166119	111155652	-	456.5	301
327786at7147	Complete	OZ038373.1	63192576	63193100	+	198.1	111
327836at7147	Complete	OZ038372.1	143598683	143599219	+	251.4	143
327876at7147	Complete	OZ038374.1	140405368	140275530	-	218.7	104
328039at7147	Complete	OZ038371.1	34430886	34437715	+	525.6	388
328111at7147	Complete	OZ038371.1	225946700	225963881	+	1362.2	811
328154at7147	Complete	OZ038371.1	41545793	41557579	+	663.4	619
328340at7147	Complete	OZ038371.1	111737715	111739425	+	725.6	516
328374at7147	Complete	OZ038373.1	120980819	120976011	-	673.9	476
328432at7147	Complete	OZ038373.1	143557678	143578278	+	1010.6	872
328594at7147	Complete	OZ038372.1	59310217	59299644	-	402.5	187
328697at7147	Complete	OZ038374.1	9063189	9062371	-	369.9	210
328774at7147	Complete	OZ038371.1	157955746	157954489	-	155.6	193
328778at7147	Complete	OZ038374.1	127171423	127187717	+	1156.7	1456
328787at7147	Complete	OZ038372.1	76485	83905	+	396.7	187
328868at7147	Complete	OZ038373.1	152065027	152140884	+	1556.5	835
328966at7147	Complete	OZ038373.1	106530078	106500296	-	1522.1	1255
328983at7147	Complete	OZ038374.1	119050828	119053928	+	601.5	322
329005at7147	Complete	OZ038371.1	2939701	2928008	-	541.0	515
329105at7147	Complete	OZ038372.1	148798723	148799938	+	571.3	292
329136at7147	Complete	OZ038371.1	39435026	39434587	-	152.7	106
329149at7147	Complete	OZ038373.1	4044943	4048273	+	524.3	353
329191at7147	Fragmented	OZ038371.1	160760485	160758042	-	437.6	297
329216at7147	Complete	OZ038371.1	18914295	18928767	+	3171.7	1603
329283at7147	Complete	OZ038371.1	25053457	25052807	-	242.8	152
329352at7147	Complete	OZ038373.1	153187869	153185500	-	567.1	458
329586at7147	Complete	OZ038372.1	12648845	12649363	+	241.5	128
329721at7147	Complete	OZ038372.1	49302236	49308924	+	639.0	488
329987at7147	Fragmented	OZ038372.1	7598406	7598999	+	271.3	196
329992at7147	Complete	OZ038371.1	55304081	55233415	-	1737.2	1024
330177at7147	Complete	OZ038376.1	23949803	23954293	+	306.4	216
330235at7147	Complete	OZ038373.1	133408455	133406029	-	961.1	702
330258at7147	Complete	OZ038374.1	61203722	61146370	-	878.0	689
330356at7147	Complete	OZ038374.1	97742423	97759283	+	460.9	348
330435at7147	Complete	OZ038372.1	23195991	23266857	+	360.7	173
330587at7147	Complete	OZ038371.1	37727238	37778033	+	1434.0	859
330592at7147	Complete	OZ038374.1	22817738	22809055	-	889.8	564
330766at7147	Complete	OZ038375.1	11427281	11429994	+	359.8	330
330882at7147	Complete	OZ038374.1	100457832	100473133	+	1294.0	676
330890at7147	Complete	OZ038373.1	4389624	4386345	-	514.6	303
330891at7147	Complete	OZ038373.1	134613666	134612101	-	607.9	386
330973at7147	Missing
331204at7147	Complete	OZ038372.1	48679616	48689511	+	762.3	646
331213at7147	Complete	OZ038373.1	124049213	124051361	+	952.5	602
331266at7147	Complete	OZ038372.1	108543798	108544810	+	334.8	223
331273at7147	Complete	OZ038371.1	148085276	148101528	+	858.4	542
331320at7147	Complete	OZ038373.1	77761304	77760246	-	296.0	268
331518at7147	Complete	OZ038372.1	9016479	9114483	+	1459.6	869
331586at7147	Complete	OZ038373.1	124335450	124294681	-	1308.1	870
331691at7147	Fragmented	OZ038372.1	95667592	95702507	+	416.7	372
331756at7147	Complete	OZ038375.1	99518750	99519856	+	431.2	310
331757at7147	Complete	OZ038373.1	15083277	15095203	+	519.7	352
331780at7147	Complete	OZ038371.1	151902599	151932766	+	321.6	215
331781at7147	Complete	OZ038375.1	98446065	98462957	+	1090.9	757
331803at7147	Complete	OZ038375.1	100817397	100819485	+	141.9	141
331818at7147	Complete	OZ038372.1	160388997	160389440	+	203.1	149
331960at7147	Complete	OZ038372.1	54868773	54894819	+	966.2	652
332050at7147	Complete	OZ038372.1	140757805	140758722	+	334.4	248
332196at7147	Complete	OZ038371.1	7121649	6959946	-	825.1	480
332264at7147	Complete	OZ038373.1	139180820	139113245	-	636.7	390
332277at7147	Complete	OZ038371.1	229957410	229952422	-	240.0	189
332289at7147	Missing
332841at7147	Complete	OZ038372.1	127936021	127920982	-	764.6	500
332961at7147	Complete	OZ038371.1	18479942	18488348	+	1615.9	1051
332963at7147	Complete	OZ038372.1	41226541	41216895	-	618.6	564
333331at7147	Complete	OZ038373.1	23096730	23081327	-	484.8	318
333462at7147	Complete	OZ038372.1	162845410	162843119	-	164.4	204
333597at7147	Fragmented	OZ038374.1	137684118	137680944	-	324.0	228
333748at7147	Complete	OZ038371.1	197311903	197152836	-	807.9	499
333750at7147	Complete	OZ038371.1	37835535	37824414	-	876.0	619
333779at7147	Complete	OZ038371.1	5612242	5599161	-	733.7	485
333890at7147	Complete	OZ038374.1	67596881	67597706	+	363.5	203
333919at7147	Complete	OZ038371.1	145861592	145875897	+	725.1	354
333943at7147	Complete	OZ038375.1	116681297	116685433	+	2284.5	1167
333974at7147	Fragmented	OZ038371.1	178841708	178840755	-	181.6	227
333985at7147	Complete	OZ038372.1	161255999	161256390	+	122.6	93
334042at7147	Complete	OZ038372.1	122973092	122973901	+	386.1	245
334123at7147	Complete	OZ038373.1	76390465	76391668	+	451.4	350
334129at7147	Complete	OZ038374.1	24263104	24270715	+	352.8	273
334148at7147	Complete	OZ038375.1	16651878	16654846	+	1034.7	807
334285at7147	Complete	OZ038373.1	14740591	14634708	-	304.9	229
334495at7147	Complete	OZ038372.1	28375388	28367954	-	583.8	550
334639at7147	Complete	OZ038373.1	1466101	1449326	-	496.5	349
334671at7147	Missing
334698at7147	Complete	OZ038375.1	11070227	11134781	+	2167.0	1176
334708at7147	Complete	OZ038371.1	5376525	5468081	+	1197.4	725
334735at7147	Complete	OZ038373.1	1536601	1537474	+	349.8	237
335282at7147	Complete	OZ038373.1	127038229	127038616	+	186.9	109
335718at7147	Complete	OZ038371.1	103216441	103147811	-	387.2	487
335848at7147	Complete	OZ038373.1	153080347	153087778	+	418.7	255
335931at7147	Complete	OZ038375.1	18312576	18284036	-	1584.7	1713
336049at7147	Complete	OZ038374.1	148658890	148662928	+	973.1	565
336055at7147	Complete	OZ038371.1	168361685	168371511	+	241.9	173
336086at7147	Complete	OZ038374.1	92977544	92986412	+	192.7	171
336114at7147	Complete	OZ038371.1	56711668	56713293	+	322.5	277
336160at7147	Fragmented	OZ038374.1	119830527	119841668	+	859.8	957
336167at7147	Complete	OZ038374.1	92705176	92734439	+	972.3	544
336225at7147	Complete	OZ038371.1	210033394	210034297	+	300.0	208
336421at7147	Complete	OZ038371.1	22759982	22760506	+	179.8	151
336431at7147	Complete	OZ038372.1	128685428	128707671	+	1121.7	525
336480at7147	Complete	OZ038371.1	71522069	71521320	-	281.5	285
336581at7147	Complete	OZ038374.1	72216562	72217643	+	515.4	298
336604at7147	Duplicated	OZ038375.1	93488210	93487743	-	299.8	155
336604at7147	Duplicated	OZ038375.1	114539763	114539174	-	267.4	155
336695at7147	Complete	OZ038375.1	88574647	88565563	-	523.2	320
336707at7147	Complete	OZ038374.1	37506443	37507113	+	197.7	143
336831at7147	Complete	OZ038371.1	8366586	8377889	+	562.1	362
336988at7147	Complete	OZ038371.1	39126005	39145625	+	114.5	57
337071at7147	Complete	OZ038373.1	154251065	154250180	-	187.1	129
337136at7147	Complete	OZ038375.1	13436125	13433801	-	776.0	544
337144at7147	Complete	OZ038371.1	193467206	193532412	+	927.1	482
337154at7147	Complete	OZ038371.1	36728374	36744671	+	618.9	374
337170at7147	Complete	OZ038371.1	216145161	216146082	+	280.7	187
337205at7147	Complete	OZ038371.1	218524039	218522944	-	335.7	245
337635at7147	Complete	OZ038373.1	126401195	126400116	-	100.5	108
337722at7147	Missing
337796at7147	Complete	OZ038373.1	7962933	7961871	-	206.1	153
337892at7147	Complete	OZ038372.1	159055183	159065485	+	196.9	114
337991at7147	Complete	OZ038371.1	135348237	135358791	+	434.1	242
338004at7147	Complete	OZ038372.1	22894740	22913192	+	578.9	427
338061at7147	Complete	OZ038373.1	92260807	92260274	-	212.6	160
338103at7147	Complete	OZ038375.1	104040741	104039223	-	728.5	507
338132at7147	Fragmented	OZ038373.1	122269742	122263242	-	784.0	490
338204at7147	Complete	OZ038374.1	3872796	3873361	+	192.1	126
338219at7147	Fragmented	OZ038372.1	127966046	127968201	+	206.1	137
338571at7147	Complete	OZ038372.1	99474587	99428853	-	915.1	555
338944at7147	Fragmented	OZ038373.1	45506101	45623665	+	574.3	311
339009at7147	Complete	OZ038372.1	155144922	155123889	-	406.5	291
339219at7147	Complete	OZ038371.1	168821249	168827979	+	272.7	342
339340at7147	Complete	OZ038371.1	168012424	167995029	-	852.3	584
339400at7147	Complete	OZ038375.1	20262619	20256495	-	806.2	693
339407at7147	Complete	OZ038373.1	144511046	144559566	+	1540.5	856
339679at7147	Complete	OZ038371.1	192381105	192382084	+	325.8	217
339753at7147	Complete	OZ038371.1	166099405	166106813	+	629.9	487
339797at7147	Complete	OZ038373.1	106682619	106683764	+	695.1	414
339983at7147	Complete	OZ038374.1	76133717	76153347	+	449.8	339
340115at7147	Complete	OZ038375.1	97037763	97043355	+	341.8	204
340173at7147	Complete	OZ038373.1	12716475	12615130	-	484.3	221
340179at7147	Complete	OZ038375.1	76487279	76485470	-	691.2	349
340210at7147	Complete	OZ038375.1	101692472	101691730	-	141.6	131
340566at7147	Fragmented	OZ038373.1	25550	24490	-	376.7	193
